sale_id,sale_date,store_id,product_id,quantity,unit_price,unit_cost,revenue,cogs,gross_profit,loadshed_stage,loadshed_hours,was_loadshedding,loadshed_severity,sale_year,sale_month,sale_month_name,sale_day_of_week,is_weekend
TXN000212,2023-01-05,S001,P002,5,32.99,22.0,164.95,110.0,54.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000213,2023-01-05,S005,P010,4,32.99,20.0,131.96,80.0,51.96,4,8,True,Medium,2023,1,January,Thursday,0
TXN000214,2023-01-05,S005,P008,5,69.99,45.0,349.95,225.0,124.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000215,2023-01-05,S004,P001,5,22.99,14.99,114.95,74.95,40.0,4,8,True,Medium,2023,1,January,Thursday,0
TXN000216,2023-01-05,S003,P004,5,54.99,38.0,274.95,190.0,84.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000217,2023-01-05,S005,P008,2,69.99,45.0,139.98,90.0,49.98,4,8,True,Medium,2023,1,January,Thursday,0
TXN000218,2023-01-05,S004,P001,1,22.99,14.99,22.99,14.99,8.0,4,8,True,Medium,2023,1,January,Thursday,0
TXN000219,2023-01-05,S001,P006,5,44.99,28.0,224.95,140.0,84.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000220,2023-01-05,S001,P003,2,99.99,65.0,199.98,130.0,69.98,4,8,True,Medium,2023,1,January,Thursday,0
TXN000221,2023-01-05,S004,P008,5,69.99,45.0,349.95,225.0,124.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000222,2023-01-05,S005,P009,2,29.99,18.0,59.98,36.0,23.98,4,8,True,Medium,2023,1,January,Thursday,0
TXN000223,2023-01-05,S003,P006,3,44.99,28.0,134.97,84.0,50.97,4,8,True,Medium,2023,1,January,Thursday,0
TXN000224,2023-01-05,S004,P007,3,84.99,55.0,254.97,165.0,89.97,4,8,True,Medium,2023,1,January,Thursday,0
TXN000225,2023-01-05,S001,P010,3,32.99,20.0,98.97,60.0,38.97,4,8,True,Medium,2023,1,January,Thursday,0
TXN000226,2023-01-05,S003,P002,1,32.99,22.0,32.99,22.0,10.99,4,8,True,Medium,2023,1,January,Thursday,0
TXN000227,2023-01-05,S004,P009,3,29.99,18.0,89.97,54.0,35.97,4,8,True,Medium,2023,1,January,Thursday,0
TXN000228,2023-01-05,S005,P005,2,62.99,42.0,125.98,84.0,41.98,4,8,True,Medium,2023,1,January,Thursday,0
TXN000229,2023-01-05,S001,P006,5,44.99,28.0,224.95,140.0,84.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000230,2023-01-05,S003,P003,3,99.99,65.0,299.97,195.0,104.97,4,8,True,Medium,2023,1,January,Thursday,0
TXN000231,2023-01-05,S002,P007,5,84.99,55.0,424.95,275.0,149.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000232,2023-01-05,S003,P002,5,32.99,22.0,164.95,110.0,54.95,4,8,True,Medium,2023,1,January,Thursday,0
TXN000233,2023-01-05,S003,P007,2,84.99,55.0,169.98,110.0,59.98,4,8,True,Medium,2023,1,January,Thursday,0
TXN000234,2023-01-05,S001,P009,4,29.99,18.0,119.96,72.0,47.96,4,8,True,Medium,2023,1,January,Thursday,0
TXN000235,2023-01-05,S003,P009,1,29.99,18.0,29.99,18.0,11.99,4,8,True,Medium,2023,1,January,Thursday,0
TXN000236,2023-01-06,S002,P005,2,62.99,42.0,125.98,84.0,41.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000237,2023-01-06,S004,P006,2,44.99,28.0,89.98,56.0,33.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000238,2023-01-06,S002,P004,2,54.99,38.0,109.98,76.0,33.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000239,2023-01-06,S003,P002,1,32.99,22.0,32.99,22.0,10.99,4,8,True,Medium,2023,1,January,Friday,0
TXN000240,2023-01-06,S005,P009,5,29.99,18.0,149.95,90.0,59.95,4,8,True,Medium,2023,1,January,Friday,0
TXN000241,2023-01-06,S003,P001,5,22.99,14.99,114.95,74.95,40.0,4,8,True,Medium,2023,1,January,Friday,0
TXN000242,2023-01-06,S005,P003,4,99.99,65.0,399.96,260.0,139.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000243,2023-01-06,S002,P003,2,99.99,65.0,199.98,130.0,69.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000244,2023-01-06,S002,P010,4,32.99,20.0,131.96,80.0,51.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000245,2023-01-06,S004,P001,3,22.99,14.99,68.97,44.97,24.0,4,8,True,Medium,2023,1,January,Friday,0
TXN000246,2023-01-06,S004,P004,5,54.99,38.0,274.95,190.0,84.95,4,8,True,Medium,2023,1,January,Friday,0
TXN000247,2023-01-06,S004,P005,2,62.99,42.0,125.98,84.0,41.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000248,2023-01-06,S002,P009,3,29.99,18.0,89.97,54.0,35.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000249,2023-01-06,S002,P008,3,69.99,45.0,209.97,135.0,74.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000250,2023-01-06,S004,P010,4,32.99,20.0,131.96,80.0,51.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000251,2023-01-06,S004,P005,5,62.99,42.0,314.95,210.0,104.95,4,8,True,Medium,2023,1,January,Friday,0
TXN000252,2023-01-06,S004,P009,2,29.99,18.0,59.98,36.0,23.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000253,2023-01-06,S005,P004,2,54.99,38.0,109.98,76.0,33.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000254,2023-01-06,S001,P005,4,62.99,42.0,251.96,168.0,83.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000255,2023-01-06,S005,P006,1,44.99,28.0,44.99,28.0,16.99,4,8,True,Medium,2023,1,January,Friday,0
TXN000256,2023-01-06,S001,P009,3,29.99,18.0,89.97,54.0,35.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000257,2023-01-06,S002,P002,3,32.99,22.0,98.97,66.0,32.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000258,2023-01-06,S005,P008,2,69.99,45.0,139.98,90.0,49.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000259,2023-01-06,S001,P007,2,84.99,55.0,169.98,110.0,59.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000260,2023-01-06,S003,P008,1,69.99,45.0,69.99,45.0,24.99,4,8,True,Medium,2023,1,January,Friday,0
TXN000261,2023-01-06,S001,P007,4,84.99,55.0,339.96,220.0,119.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000262,2023-01-06,S003,P009,2,29.99,18.0,59.98,36.0,23.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000263,2023-01-06,S001,P007,3,84.99,55.0,254.97,165.0,89.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000264,2023-01-06,S001,P004,3,54.99,38.0,164.97,114.0,50.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000265,2023-01-06,S003,P002,2,32.99,22.0,65.98,44.0,21.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000266,2023-01-06,S001,P003,3,99.99,65.0,299.97,195.0,104.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000267,2023-01-06,S002,P008,4,69.99,45.0,279.96,180.0,99.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000268,2023-01-06,S005,P008,1,69.99,45.0,69.99,45.0,24.99,4,8,True,Medium,2023,1,January,Friday,0
TXN000269,2023-01-06,S001,P002,3,32.99,22.0,98.97,66.0,32.97,4,8,True,Medium,2023,1,January,Friday,0
TXN000270,2023-01-06,S002,P004,5,54.99,38.0,274.95,190.0,84.95,4,8,True,Medium,2023,1,January,Friday,0
TXN000271,2023-01-06,S005,P010,4,32.99,20.0,131.96,80.0,51.96,4,8,True,Medium,2023,1,January,Friday,0
TXN000272,2023-01-06,S003,P002,2,32.99,22.0,65.98,44.0,21.98,4,8,True,Medium,2023,1,January,Friday,0
TXN000273,2023-01-06,S001,P005,1,62.99,42.0,62.99,42.0,20.99,4,8,True,Medium,2023,1,January,Friday,0
TXN000274,2023-01-06,S004,P004,5,54.99,38.0,274.95,190.0,84.95,4,8,True,Medium,2023,1,January,Friday,0
TXN000275,2023-01-06,S001,P008,1,69.99,45.0,69.99,45.0,24.99,4,8,True,Medium,2023,1,January,Friday,0
TXN000276,2023-01-06,S005,P008,5,69.99,45.0,349.95,225.0,124.95,4,8,True,Medium,2023,1,January,Friday,0
TXN000277,2023-01-06,S005,P001,5,22.99,14.99,114.95,74.95,40.0,4,8,True,Medium,2023,1,January,Friday,0
TXN000278,2023-01-07,S003,P003,4,99.99,65.0,399.96,260.0,139.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000279,2023-01-07,S005,P001,3,22.99,14.99,68.97,44.97,24.0,3,6,True,Medium,2023,1,January,Saturday,1
TXN000280,2023-01-07,S005,P004,4,54.99,38.0,219.96,152.0,67.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000281,2023-01-07,S001,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000282,2023-01-07,S001,P006,5,44.99,28.0,224.95,140.0,84.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000283,2023-01-07,S005,P009,5,29.99,18.0,149.95,90.0,59.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000284,2023-01-07,S001,P009,4,29.99,18.0,119.96,72.0,47.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000285,2023-01-07,S001,P008,4,69.99,45.0,279.96,180.0,99.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000286,2023-01-07,S003,P006,1,44.99,28.0,44.99,28.0,16.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000287,2023-01-07,S001,P006,3,44.99,28.0,134.97,84.0,50.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000288,2023-01-07,S001,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000289,2023-01-07,S002,P006,1,44.99,28.0,44.99,28.0,16.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000290,2023-01-07,S005,P006,3,44.99,28.0,134.97,84.0,50.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000291,2023-01-07,S004,P003,4,99.99,65.0,399.96,260.0,139.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000292,2023-01-07,S002,P003,1,99.99,65.0,99.99,65.0,34.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000293,2023-01-07,S001,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000294,2023-01-07,S001,P004,2,54.99,38.0,109.98,76.0,33.98,3,6,True,Medium,2023,1,January,Saturday,1
TXN000295,2023-01-07,S003,P001,3,22.99,14.99,68.97,44.97,24.0,3,6,True,Medium,2023,1,January,Saturday,1
TXN000296,2023-01-07,S004,P009,5,29.99,18.0,149.95,90.0,59.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000297,2023-01-07,S003,P008,1,69.99,45.0,69.99,45.0,24.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000298,2023-01-07,S003,P004,3,54.99,38.0,164.97,114.0,50.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000299,2023-01-07,S003,P001,3,22.99,14.99,68.97,44.97,24.0,3,6,True,Medium,2023,1,January,Saturday,1
TXN000300,2023-01-07,S003,P002,4,32.99,22.0,131.96,88.0,43.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000301,2023-01-07,S004,P007,4,84.99,55.0,339.96,220.0,119.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000302,2023-01-07,S002,P006,4,44.99,28.0,179.96,112.0,67.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000303,2023-01-07,S003,P008,5,69.99,45.0,349.95,225.0,124.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000304,2023-01-07,S001,P005,4,62.99,42.0,251.96,168.0,83.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000305,2023-01-07,S004,P002,5,32.99,22.0,164.95,110.0,54.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000306,2023-01-07,S005,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000307,2023-01-07,S001,P006,1,44.99,28.0,44.99,28.0,16.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000308,2023-01-07,S003,P006,3,44.99,28.0,134.97,84.0,50.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000309,2023-01-07,S005,P008,4,69.99,45.0,279.96,180.0,99.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000310,2023-01-07,S004,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000311,2023-01-07,S001,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000312,2023-01-07,S004,P010,3,32.99,20.0,98.97,60.0,38.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000313,2023-01-07,S001,P001,4,22.99,14.99,91.96,59.96,32.0,3,6,True,Medium,2023,1,January,Saturday,1
TXN000314,2023-01-07,S005,P006,2,44.99,28.0,89.98,56.0,33.98,3,6,True,Medium,2023,1,January,Saturday,1
TXN000315,2023-01-07,S002,P001,5,22.99,14.99,114.95,74.95,40.0,3,6,True,Medium,2023,1,January,Saturday,1
TXN000316,2023-01-07,S001,P008,2,69.99,45.0,139.98,90.0,49.98,3,6,True,Medium,2023,1,January,Saturday,1
TXN000317,2023-01-07,S002,P002,3,32.99,22.0,98.97,66.0,32.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000318,2023-01-07,S004,P006,5,44.99,28.0,224.95,140.0,84.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000319,2023-01-07,S005,P001,2,22.99,14.99,45.98,29.98,16.0,3,6,True,Medium,2023,1,January,Saturday,1
TXN000320,2023-01-07,S003,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000321,2023-01-07,S001,P008,5,69.99,45.0,349.95,225.0,124.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000322,2023-01-07,S005,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000323,2023-01-07,S003,P007,3,84.99,55.0,254.97,165.0,89.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000324,2023-01-07,S001,P004,1,54.99,38.0,54.99,38.0,16.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000325,2023-01-07,S004,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Saturday,1
TXN000326,2023-01-07,S005,P007,1,84.99,55.0,84.99,55.0,29.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000327,2023-01-07,S003,P005,4,62.99,42.0,251.96,168.0,83.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000328,2023-01-07,S005,P004,3,54.99,38.0,164.97,114.0,50.97,3,6,True,Medium,2023,1,January,Saturday,1
TXN000329,2023-01-07,S002,P008,1,69.99,45.0,69.99,45.0,24.99,3,6,True,Medium,2023,1,January,Saturday,1
TXN000330,2023-01-07,S001,P003,4,99.99,65.0,399.96,260.0,139.96,3,6,True,Medium,2023,1,January,Saturday,1
TXN000331,2023-01-08,S001,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000332,2023-01-08,S001,P006,5,44.99,28.0,224.95,140.0,84.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000333,2023-01-08,S003,P009,3,29.99,18.0,89.97,54.0,35.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000334,2023-01-08,S002,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000335,2023-01-08,S002,P009,1,29.99,18.0,29.99,18.0,11.99,3,6,True,Medium,2023,1,January,Sunday,1
TXN000336,2023-01-08,S002,P004,2,54.99,38.0,109.98,76.0,33.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000337,2023-01-08,S001,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000338,2023-01-08,S005,P009,3,29.99,18.0,89.97,54.0,35.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000339,2023-01-08,S005,P008,2,69.99,45.0,139.98,90.0,49.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000340,2023-01-08,S001,P010,1,32.99,20.0,32.99,20.0,12.99,3,6,True,Medium,2023,1,January,Sunday,1
TXN000341,2023-01-08,S004,P005,4,62.99,42.0,251.96,168.0,83.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000342,2023-01-08,S004,P009,4,29.99,18.0,119.96,72.0,47.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000343,2023-01-08,S001,P010,2,32.99,20.0,65.98,40.0,25.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000344,2023-01-08,S001,P006,4,44.99,28.0,179.96,112.0,67.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000345,2023-01-08,S005,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000346,2023-01-08,S005,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000347,2023-01-08,S002,P003,4,99.99,65.0,399.96,260.0,139.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000348,2023-01-08,S001,P009,1,29.99,18.0,29.99,18.0,11.99,3,6,True,Medium,2023,1,January,Sunday,1
TXN000349,2023-01-08,S002,P009,3,29.99,18.0,89.97,54.0,35.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000350,2023-01-08,S002,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000351,2023-01-08,S003,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000352,2023-01-08,S001,P005,3,62.99,42.0,188.97,126.0,62.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000353,2023-01-08,S005,P004,3,54.99,38.0,164.97,114.0,50.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000354,2023-01-08,S003,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000355,2023-01-08,S001,P009,5,29.99,18.0,149.95,90.0,59.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000356,2023-01-08,S005,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000357,2023-01-08,S002,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000358,2023-01-08,S003,P010,5,32.99,20.0,164.95,100.0,64.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000359,2023-01-08,S001,P001,1,22.99,14.99,22.99,14.99,8.0,3,6,True,Medium,2023,1,January,Sunday,1
TXN000360,2023-01-08,S005,P001,3,22.99,14.99,68.97,44.97,24.0,3,6,True,Medium,2023,1,January,Sunday,1
TXN000361,2023-01-08,S005,P004,4,54.99,38.0,219.96,152.0,67.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000362,2023-01-08,S001,P010,4,32.99,20.0,131.96,80.0,51.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000363,2023-01-08,S003,P009,3,29.99,18.0,89.97,54.0,35.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000364,2023-01-08,S002,P008,4,69.99,45.0,279.96,180.0,99.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000365,2023-01-08,S004,P005,1,62.99,42.0,62.99,42.0,20.99,3,6,True,Medium,2023,1,January,Sunday,1
TXN000366,2023-01-08,S002,P001,4,22.99,14.99,91.96,59.96,32.0,3,6,True,Medium,2023,1,January,Sunday,1
TXN000367,2023-01-08,S004,P007,4,84.99,55.0,339.96,220.0,119.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000368,2023-01-08,S003,P004,5,54.99,38.0,274.95,190.0,84.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000369,2023-01-08,S003,P003,3,99.99,65.0,299.97,195.0,104.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000370,2023-01-08,S004,P006,2,44.99,28.0,89.98,56.0,33.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000371,2023-01-08,S005,P006,5,44.99,28.0,224.95,140.0,84.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000372,2023-01-08,S003,P002,2,32.99,22.0,65.98,44.0,21.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000373,2023-01-08,S001,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000374,2023-01-08,S002,P008,2,69.99,45.0,139.98,90.0,49.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000375,2023-01-08,S001,P002,3,32.99,22.0,98.97,66.0,32.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000376,2023-01-08,S005,P007,4,84.99,55.0,339.96,220.0,119.96,3,6,True,Medium,2023,1,January,Sunday,1
TXN000377,2023-01-08,S002,P004,3,54.99,38.0,164.97,114.0,50.97,3,6,True,Medium,2023,1,January,Sunday,1
TXN000378,2023-01-08,S003,P010,2,32.99,20.0,65.98,40.0,25.98,3,6,True,Medium,2023,1,January,Sunday,1
TXN000379,2023-01-08,S004,P003,5,99.99,65.0,499.95,325.0,174.95,3,6,True,Medium,2023,1,January,Sunday,1
TXN000380,2023-01-09,S003,P008,4,69.99,45.0,279.96,180.0,99.96,5,10,True,High,2023,1,January,Monday,0
TXN000381,2023-01-09,S001,P001,4,22.99,14.99,91.96,59.96,32.0,5,10,True,High,2023,1,January,Monday,0
TXN000382,2023-01-09,S004,P009,2,29.99,18.0,59.98,36.0,23.98,5,10,True,High,2023,1,January,Monday,0
TXN000383,2023-01-09,S005,P004,3,54.99,38.0,164.97,114.0,50.97,5,10,True,High,2023,1,January,Monday,0
TXN000384,2023-01-09,S001,P001,3,22.99,14.99,68.97,44.97,24.0,5,10,True,High,2023,1,January,Monday,0
TXN000385,2023-01-09,S005,P008,4,69.99,45.0,279.96,180.0,99.96,5,10,True,High,2023,1,January,Monday,0
TXN000386,2023-01-09,S005,P005,1,62.99,42.0,62.99,42.0,20.99,5,10,True,High,2023,1,January,Monday,0
TXN000387,2023-01-09,S004,P002,2,32.99,22.0,65.98,44.0,21.98,5,10,True,High,2023,1,January,Monday,0
TXN000388,2023-01-09,S003,P005,4,62.99,42.0,251.96,168.0,83.96,5,10,True,High,2023,1,January,Monday,0
TXN000389,2023-01-09,S001,P006,4,44.99,28.0,179.96,112.0,67.96,5,10,True,High,2023,1,January,Monday,0
TXN000390,2023-01-09,S005,P001,5,22.99,14.99,114.95,74.95,40.0,5,10,True,High,2023,1,January,Monday,0
TXN000391,2023-01-09,S003,P004,5,54.99,38.0,274.95,190.0,84.95,5,10,True,High,2023,1,January,Monday,0
TXN000392,2023-01-09,S001,P005,4,62.99,42.0,251.96,168.0,83.96,5,10,True,High,2023,1,January,Monday,0
TXN000393,2023-01-09,S004,P009,5,29.99,18.0,149.95,90.0,59.95,5,10,True,High,2023,1,January,Monday,0
TXN000394,2023-01-09,S005,P005,5,62.99,42.0,314.95,210.0,104.95,5,10,True,High,2023,1,January,Monday,0
TXN000395,2023-01-09,S002,P002,1,32.99,22.0,32.99,22.0,10.99,5,10,True,High,2023,1,January,Monday,0
TXN000396,2023-01-09,S003,P007,3,84.99,55.0,254.97,165.0,89.97,5,10,True,High,2023,1,January,Monday,0
TXN000397,2023-01-09,S003,P009,2,29.99,18.0,59.98,36.0,23.98,5,10,True,High,2023,1,January,Monday,0
TXN000398,2023-01-09,S005,P004,5,54.99,38.0,274.95,190.0,84.95,5,10,True,High,2023,1,January,Monday,0
TXN000399,2023-01-09,S005,P007,1,84.99,55.0,84.99,55.0,29.99,5,10,True,High,2023,1,January,Monday,0
TXN000400,2023-01-09,S001,P001,2,22.99,14.99,45.98,29.98,16.0,5,10,True,High,2023,1,January,Monday,0
TXN000401,2023-01-09,S004,P006,5,44.99,28.0,224.95,140.0,84.95,5,10,True,High,2023,1,January,Monday,0
TXN000402,2023-01-09,S002,P008,5,69.99,45.0,349.95,225.0,124.95,5,10,True,High,2023,1,January,Monday,0
TXN000403,2023-01-09,S002,P009,3,29.99,18.0,89.97,54.0,35.97,5,10,True,High,2023,1,January,Monday,0
TXN000404,2023-01-09,S003,P010,2,32.99,20.0,65.98,40.0,25.98,5,10,True,High,2023,1,January,Monday,0
TXN000405,2023-01-09,S005,P007,3,84.99,55.0,254.97,165.0,89.97,5,10,True,High,2023,1,January,Monday,0
TXN000406,2023-01-09,S003,P010,5,32.99,20.0,164.95,100.0,64.95,5,10,True,High,2023,1,January,Monday,0
TXN000407,2023-01-09,S005,P009,4,29.99,18.0,119.96,72.0,47.96,5,10,True,High,2023,1,January,Monday,0
TXN000408,2023-01-09,S003,P010,4,32.99,20.0,131.96,80.0,51.96,5,10,True,High,2023,1,January,Monday,0
TXN000409,2023-01-09,S003,P001,3,22.99,14.99,68.97,44.97,24.0,5,10,True,High,2023,1,January,Monday,0
TXN000410,2023-01-09,S004,P002,5,32.99,22.0,164.95,110.0,54.95,5,10,True,High,2023,1,January,Monday,0
TXN000411,2023-01-09,S001,P005,5,62.99,42.0,314.95,210.0,104.95,5,10,True,High,2023,1,January,Monday,0
TXN000412,2023-01-09,S003,P008,5,69.99,45.0,349.95,225.0,124.95,5,10,True,High,2023,1,January,Monday,0
TXN000413,2023-01-09,S002,P010,1,32.99,20.0,32.99,20.0,12.99,5,10,True,High,2023,1,January,Monday,0
TXN000414,2023-01-09,S004,P010,2,32.99,20.0,65.98,40.0,25.98,5,10,True,High,2023,1,January,Monday,0
TXN000415,2023-01-09,S005,P009,4,29.99,18.0,119.96,72.0,47.96,5,10,True,High,2023,1,January,Monday,0
TXN000416,2023-01-09,S002,P003,1,99.99,65.0,99.99,65.0,34.99,5,10,True,High,2023,1,January,Monday,0
TXN000417,2023-01-09,S001,P010,2,32.99,20.0,65.98,40.0,25.98,5,10,True,High,2023,1,January,Monday,0
TXN000418,2023-01-09,S004,P001,3,22.99,14.99,68.97,44.97,24.0,5,10,True,High,2023,1,January,Monday,0
TXN000419,2023-01-09,S002,P007,4,84.99,55.0,339.96,220.0,119.96,5,10,True,High,2023,1,January,Monday,0
TXN000420,2023-01-09,S004,P004,5,54.99,38.0,274.95,190.0,84.95,5,10,True,High,2023,1,January,Monday,0
TXN000421,2023-01-10,S001,P008,2,69.99,45.0,139.98,90.0,49.98,3,6,True,Medium,2023,1,January,Tuesday,0
TXN000422,2023-01-10,S002,P009,5,29.99,18.0,149.95,90.0,59.95,3,6,True,Medium,2023,1,January,Tuesday,0
TXN000423,2023-01-10,S004,P006,5,44.99,28.0,224.95,140.0,84.95,3,6,True,Medium,2023,1,January,Tuesday,0
TXN000424,2023-01-10,S003,P007,2,84.99,55.0,169.98,110.0,59.98,3,6,True,Medium,2023,1,January,Tuesday,0
TXN000425,2023-01-10,S005,P008,3,69.99,45.0,209.97,135.0,74.97,3,6,True,Medium,2023,1,January,Tuesday,0
TXN000426,2023-01-10,S003,P009,3,29.99,18.0,89.97,54.0,35.97,3,6,True,Medium,2023,1,January,Tuesday,0
TXN000427,2023-01-10,S004,P010,2,32.99,20.0,65.98,40.0,25.98,3,6,True,Medium,2023,1,January,Tuesday,0
